code,company,name,gender,age,flights_count,avg_flight_price,avg_flight_time,avg_distance,most_common_agency,hotels_count,avg_hotel_price_per_night,avg_hotel_days,total_spent_on_hotels,gender_filled
355,4You,Debra Bailey,female,61,350.0,901.2023714285715,1.2966285714285715,498.8676571428571,Rainbow,50.0,191.0992,2.6,25185.63,female
356,4You,Ralph Colunga,none,33,198.0,902.4792424242424,1.301212121212121,500.80030303030304,Rainbow,35.0,219.54257142857142,2.4,18222.32,none
357,4You,Kathryn Childress,female,37,370.0,865.3194594594595,1.1927027027027028,458.81172972972973,Rainbow,55.0,217.394,2.672727272727273,31925.04,female
358,4You,Rickey Orouke,male,46,44.0,889.9375,1.1927272727272726,459.1627272727273,CloudFy,8.0,244.51125,2.5,5185.83,male
359,4You,Virgil Hauck,male,48,106.0,901.6871698113207,1.3143396226415094,505.94150943396227,CloudFy,25.0,256.2832,2.84,18427.21,male
360,4You,William Williams,male,49,86.0,876.0953488372093,1.3299999999999998,511.7820930232558,CloudFy,11.0,216.3209090909091,2.727272727272727,6452.35,male
361,4You,Curtis Sexton,male,33,2.0,644.875,1.39,535.4,Rainbow,0.0,0.0,0.0,0.0,male
362,4You,Kyle Young,male,59,378.0,912.2161111111111,1.312169312169312,504.9020634920635,CloudFy,59.0,218.96033898305083,2.4745762711864407,32998.67,male
363,4You,Abby Small,female,25,184.0,939.506902173913,1.3351086956521738,513.6144565217392,CloudFy,30.0,224.065,2.3333333333333335,15600.81,female
364,4You,Kristina Schuetz,female,48,6.0,1202.4616666666668,1.3666666666666665,526.0866666666667,Rainbow,0.0,0.0,0.0,0.0,female
365,4You,Eunice Burns,female,24,68.0,915.6635294117648,1.3076470588235294,503.0870588235294,Rainbow,10.0,218.721,2.5,5261.22,female
366,4You,Claude Johnston,none,65,144.0,909.845625,1.2665277777777777,487.4620833333333,Rainbow,17.0,193.5805882352941,2.0,6814.05,none
367,4You,Deborah Adams,none,28,44.0,893.0711363636364,1.325909090909091,510.0395454545455,CloudFy,8.0,167.40125,2.125,2970.54,none
368,4You,Mark Nemec,male,25,304.0,905.8434868421052,1.3055263157894736,502.355,Rainbow,54.0,214.82425925925926,2.5185185185185186,28368.35,male
369,4You,Bart Haverstock,male,21,314.0,949.7695222929937,1.3770700636942674,529.9490445859873,Rainbow,48.0,208.90458333333333,2.2291666666666665,22511.96,male
370,4You,Susan Manzano,none,31,168.0,920.0264285714286,1.2858333333333334,494.78726190476186,CloudFy,25.0,208.7912,2.8,13831.59,none
371,4You,Jenine Hobson,none,65,358.0,992.2831843575419,1.3855307262569831,533.2535754189944,CloudFy,57.0,213.89350877192982,2.7017543859649122,34044.63,none
372,4You,Dolores Davis,none,32,372.0,977.7651612903226,1.336505376344086,514.3030107526881,CloudFy,57.0,200.5343859649123,2.43859649122807,28836.26,none
373,4You,Jame Carter,female,65,46.0,983.6478260869566,1.4339130434782608,552.1921739130435,CloudFy,8.0,258.7525,1.875,4091.42,female
374,4You,Kristopher Runyon,male,25,12.0,832.21,1.1766666666666665,452.58,Rainbow,2.0,253.145,3.5,1782.2800000000002,male
375,4You,Jerome Sanchez,none,56,166.0,923.615843373494,1.332289156626506,512.5779518072289,Rainbow,24.0,214.07000000000002,2.75,13928.45,none
376,4You,Dale Mazur,male,47,98.0,876.2472448979591,1.1826530612244899,454.9928571428572,Rainbow,14.0,205.58142857142857,3.0,8114.03,male
377,4You,Larry Faron,male,24,22.0,802.525,1.2445454545454544,479.24090909090904,CloudFy,2.0,312.83,3.0,1876.98,male
378,4You,Sarah Boock,none,30,218.0,918.4728440366972,1.2493577981651376,480.7047706422018,CloudFy,36.0,209.00222222222223,2.611111111111111,19118.66,none
379,4You,Anthony Bethea,none,49,158.0,968.8698734177216,1.3693670886075948,527.0270886075949,CloudFy,26.0,218.40115384615385,2.423076923076923,14315.88,none
380,4You,Rachael Moore,none,56,48.0,946.5283333333333,1.3191666666666666,507.86083333333335,Rainbow,7.0,149.87285714285716,2.2857142857142856,2703.75,none
381,4You,Victor Remington,male,52,392.0,933.4395153061224,1.2730102040816327,489.8288265306122,CloudFy,58.0,230.03655172413792,2.1724137931034484,28942.16,male
382,4You,Arthur Mckinnis,none,25,6.0,1070.1366666666665,1.5433333333333332,594.33,CloudFy,0.0,0.0,0.0,0.0,none
383,4You,Gabriel Mantini,none,39,244.0,983.7236475409836,1.4367213114754098,552.9646721311476,Rainbow,42.0,224.3740476190476,2.4523809523809526,22058.06,none
384,4You,Eulalia White,female,45,386.0,953.6255958549223,1.3551813471502592,521.4779274611399,Rainbow,57.0,207.53070175438597,2.56140350877193,30133.05,female
385,4You,Jeffery Gill,male,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,male
386,4You,Katlyn Hsiao,female,44,96.0,949.3371874999999,1.3922916666666667,535.688125,Rainbow,14.0,212.07714285714286,2.5714285714285716,7196.13,female
387,4You,Dorothy Barnes,none,21,358.0,919.689217877095,1.3151396648044693,506.0789944134078,CloudFy,55.0,239.09745454545455,2.6545454545454548,34868.54,none
388,4You,Virgie Humphrys,female,23,238.0,955.9961344537815,1.3813445378151261,531.6695798319328,CloudFy,42.0,216.0004761904762,2.357142857142857,22222.489999999998,female
389,4You,Mark Eisentrout,none,43,400.0,955.045775,1.3106499999999999,504.37235,CloudFy,67.0,221.6165671641791,2.4776119402985075,36698.659999999996,none
390,4You,Ervin Janke,none,55,380.0,940.4369210526316,1.341421052631579,516.2973684210526,CloudFy,54.0,218.53574074074075,2.759259259259259,32624.76,none
391,4You,Philip Robertson,male,49,268.0,958.3875373134327,1.3794776119402985,530.8316417910448,CloudFy,31.0,221.26483870967743,2.903225806451613,18771.6,male
392,4You,Cameron Williams,male,27,118.0,959.7122881355932,1.2822033898305085,493.4513559322034,CloudFy,16.0,228.244375,2.375,8656.92,male
393,4You,Kelly Subido,female,23,60.0,931.5948333333333,1.3213333333333332,508.53799999999995,CloudFy,12.0,178.20333333333335,2.0833333333333335,4271.4800000000005,female
394,4You,Tom Floyd,none,48,62.0,868.9988709677419,1.2338709677419355,474.55516129032253,CloudFy,7.0,263.63571428571424,2.142857142857143,3663.35,none
395,4You,Caroline Eaton,female,49,158.0,911.8711392405062,1.3449367088607596,517.5818987341772,CloudFy,26.0,216.68730769230768,2.5,13967.31,female
396,4You,Douglas Shields,male,39,266.0,895.2515789473684,1.2774436090225565,491.5057142857143,CloudFy,40.0,207.45850000000002,2.5,20755.49,male
397,4You,Robert Clark,male,28,50.0,987.2242,1.3824,532.1172,CloudFy,8.0,182.52125,2.75,3987.7700000000004,male
398,4You,Christine Spillane,female,29,172.0,913.2567441860465,1.3523255813953488,520.6070930232559,CloudFy,27.0,209.4922222222222,2.2222222222222223,12346.06,female
399,4You,Shirley Blacklock,female,36,16.0,1056.244375,1.2662499999999999,487.0625,CloudFy,2.0,288.12,3.5,1992.13,female
400,4You,Cathy Childs,female,52,264.0,904.5782575757576,1.2654545454545454,486.88674242424247,CloudFy,44.0,190.2959090909091,2.5,21129.69,female
401,4You,Dave Morton,none,47,138.0,933.0208695652175,1.327101449275362,510.66130434782605,CloudFy,17.0,236.40411764705883,2.6470588235294117,9849.28,none
402,4You,Philip Rose,male,48,330.0,929.0342727272728,1.3570909090909091,522.2468484848484,CloudFy,43.0,208.95069767441862,2.441860465116279,22085.98,male
403,4You,Oliver Williams,none,49,122.0,937.3709836065574,1.3739344262295083,528.6031147540983,Rainbow,18.0,214.25833333333333,2.2222222222222223,8514.07,none
404,4You,Ana Hudson,none,23,50.0,952.061,1.3796000000000002,530.8644,Rainbow,10.0,218.36599999999999,2.3,5270.889999999999,none
405,4You,Linda Thompson,none,53,60.0,865.4375,1.2626666666666668,485.928,CloudFy,3.0,312.8933333333333,3.3333333333333335,3129.06,none
406,4You,William Jemmott,male,21,2.0,1358.815,1.76,676.56,CloudFy,1.0,263.41,2.0,526.82,male
407,4You,Fernande Conover,female,25,378.0,947.3224074074074,1.3243386243386244,509.61777777777775,CloudFy,54.0,221.44037037037037,2.6481481481481484,31739.21,female
408,4You,Richard Anaya,none,59,224.0,933.5761607142857,1.2717857142857143,489.44875,CloudFy,33.0,210.1712121212121,2.5757575757575757,17666.96,none
409,4You,Frank Strawn,none,32,178.0,974.5476966292134,1.3585393258426965,522.8121348314606,Rainbow,29.0,212.9941379310345,2.7241379310344827,16638.11,none
410,4You,Marilyn Wix,none,39,164.0,923.8976219512194,1.3891463414634146,534.7376829268293,Rainbow,22.0,211.0959090909091,2.409090909090909,11427.64,none
411,4You,Debbie Green,female,24,130.0,925.7011538461538,1.2707692307692307,488.95261538461534,Rainbow,18.0,192.53444444444443,2.611111111111111,9419.3,female
412,4You,Teresa Sanchez,none,21,382.0,926.8734031413613,1.307591623036649,503.23801047120423,Rainbow,61.0,207.88868852459015,2.3278688524590163,29882.43,none
413,4You,Clifford Fagen,male,63,56.0,998.5282142857143,1.4989285714285714,576.7510714285714,Rainbow,4.0,246.2775,3.25,3148.79,male
414,4You,Tonya Rivera,none,62,154.0,913.3894805194806,1.2101298701298702,465.5631168831169,Rainbow,23.0,196.5308695652174,2.652173913043478,11236.54,none
415,4You,Barbara Oliver,none,61,300.0,932.6444666666667,1.3409333333333333,515.9562666666667,CloudFy,48.0,221.88458333333332,2.7083333333333335,28849.28,none
416,4You,Mary Rivera,female,37,236.0,964.0428389830508,1.3571186440677965,522.3712711864407,Rainbow,43.0,209.56651162790698,2.13953488372093,18755.68,female
417,4You,Dana King,none,35,146.0,872.4391095890411,1.2224657534246575,470.52849315068494,CloudFy,21.0,203.7433333333333,2.238095238095238,9134.36,none
418,4You,Frank Street,none,61,154.0,971.19,1.2637662337662339,486.49194805194804,CloudFy,18.0,184.64999999999998,2.611111111111111,9078.6,none
419,4You,Tanya Donahue,none,36,250.0,903.03804,1.2998399999999999,500.12888,CloudFy,38.0,229.3723684210526,2.473684210526316,22504.08,none
420,4You,April Williams,female,46,56.0,972.2916071428572,1.4689285714285716,565.2210714285715,Rainbow,8.0,273.4,2.5,5547.22,female
421,4You,Brenda Alvarado,none,45,10.0,770.2520000000001,0.768,295.418,Rainbow,2.0,190.99,3.0,1042.1599999999999,none
422,4You,Mary Ewers,none,29,400.0,956.2519749999999,1.34605,518.03405,CloudFy,58.0,205.77793103448275,2.2586206896551726,27565.75,none
423,4You,Sandra Sawin,female,21,162.0,927.8283333333334,1.2993827160493827,499.99987654320984,Rainbow,26.0,192.0976923076923,2.9615384615384617,14718.539999999999,female
424,4You,Diana Mcelrath,female,59,100.0,902.24,1.295,498.3918,Rainbow,11.0,218.78272727272727,3.1818181818181817,7595.45,female
425,4You,Dorothy Martin,female,61,286.0,946.9608391608391,1.3153146853146853,506.13517482517483,Rainbow,43.0,189.45000000000002,2.441860465116279,20085.24,female
426,4You,Amy Kun,none,65,96.0,980.2201041666667,1.383125,532.24625,CloudFy,19.0,207.79315789473685,2.210526315789474,8600.300000000001,none
427,4You,Margaret Morley,female,63,12.0,873.295,0.9933333333333333,381.7683333333334,CloudFy,3.0,185.21,2.6666666666666665,1793.73,female
428,4You,Marion Smith,none,42,196.0,908.2740306122448,1.2778571428571428,491.62642857142856,CloudFy,34.0,224.2185294117647,2.3823529411764706,17456.89,none
429,4You,Brian Zimmermann,male,44,152.0,908.5788157894738,1.3647368421052632,525.208552631579,Rainbow,22.0,183.9409090909091,2.5,10020.86,male
430,4You,Sharyl Simmons,female,36,390.0,892.4277692307693,1.288769230769231,495.95097435897435,CloudFy,55.0,219.83036363636364,2.6,30956.35,female
431,4You,Matilda Wright,none,44,298.0,888.3188926174496,1.2510738255033558,481.43395973154367,Rainbow,37.0,245.5518918918919,2.27027027027027,21083.13,none
432,4You,Linda Speight,female,52,320.0,969.73415625,1.3715625,527.7440625,Rainbow,53.0,200.31528301886794,2.490566037735849,26674.91,female
433,4You,Bradley Johnson,none,57,176.0,890.3978409090909,1.2564772727272726,483.41693181818187,Rainbow,27.0,238.6837037037037,2.5555555555555554,16441.0,none
434,4You,Johnny Odom,male,29,324.0,920.346913580247,1.3179012345679013,507.13598765432096,CloudFy,55.0,220.71454545454543,2.4727272727272727,29770.68,male
435,4You,Eric Barakat,male,57,174.0,951.0652873563217,1.426206896551724,548.8614942528735,CloudFy,23.0,195.6891304347826,2.4782608695652173,10949.74,male
436,4You,Linda Ellis,none,53,382.0,887.9819109947645,1.2172774869109948,468.43827225130894,Rainbow,73.0,206.08835616438358,2.6301369863013697,38411.76,none
437,4You,Diane Huff,none,60,142.0,886.9548591549295,1.2664788732394368,487.42464788732394,CloudFy,20.0,220.7205,2.5,11385.57,none
438,4You,Michael Stroik,male,44,58.0,907.8208620689655,1.3548275862068966,521.1727586206897,Rainbow,12.0,206.8275,2.75,6902.22,male
439,4You,Cynthia Hall,none,21,150.0,892.3292,1.2358666666666667,475.46986666666663,CloudFy,23.0,222.46347826086955,2.5652173913043477,13407.18,none
440,4You,Donald Stallworth,none,46,310.0,911.4521935483871,1.2323870967741937,474.229870967742,Rainbow,43.0,198.7586046511628,2.6511627906976742,23273.0,none
441,4You,Robert Coronado,male,32,324.0,975.1997222222222,1.3628395061728396,524.4387654320988,Rainbow,46.0,216.76608695652175,2.3043478260869565,22385.32,male
442,4You,Renee Brock,female,24,294.0,928.0574829931974,1.3578911564625848,522.3983673469388,CloudFy,48.0,218.89,2.75,28933.14,female
443,4You,Alberto Hamner,male,24,62.0,913.9138709677419,1.2329032258064516,474.431935483871,Rainbow,6.0,264.865,1.6666666666666667,2775.87,male
444,4You,Jodi Norton,none,37,24.0,1045.6612499999999,1.5266666666666666,587.7325,Rainbow,5.0,223.608,2.2,2499.49,none
445,4You,Laura Burns,female,23,374.0,878.8327005347593,1.2168449197860962,468.16171122994655,Rainbow,58.0,209.24275862068964,2.4655172413793105,29975.38,female
446,4You,Henry Burkhard,male,46,20.0,944.1630000000001,1.233,474.384,Rainbow,3.0,296.42,2.3333333333333335,1992.3200000000002,male
447,4You,Adam Hawkins,none,43,392.0,937.455306122449,1.3073979591836735,503.15357142857147,CloudFy,52.0,190.5921153846154,2.5576923076923075,24959.03,none
448,4You,Marion Casey,female,28,378.0,918.1561375661377,1.3112169312169313,504.53068783068784,Rainbow,59.0,217.29508474576272,2.542372881355932,32725.77,female
449,4You,Valerie Gonzalez,female,61,182.0,949.0222527472527,1.3495604395604397,519.234945054945,CloudFy,29.0,232.3506896551724,2.586206896551724,16839.56,female
450,4You,Monica Briggs,none,42,300.0,967.1157000000001,1.3066666666666666,502.82593333333335,CloudFy,39.0,203.21435897435896,2.3076923076923075,18200.83,none
451,4You,Derick Krausz,male,46,146.0,916.8373972602741,1.178082191780822,453.3156164383562,CloudFy,23.0,210.98130434782607,3.0869565217391304,14615.55,male
452,4You,Maynard Murray,none,33,196.0,944.4345408163266,1.3353061224489795,513.9339795918368,Rainbow,36.0,212.6927777777778,2.638888888888889,20582.14,none
453,Monsters CYA,Christopher Norman,none,29,306.0,907.8661437908496,1.2645751633986928,486.93509803921575,Rainbow,45.0,237.06711111111113,2.7111111111111112,28682.02,none
454,Monsters CYA,James Cox,none,52,366.0,923.9010382513662,1.2008743169398906,462.4580327868852,CloudFy,65.0,227.60092307692307,2.5076923076923077,36742.59,none
455,Monsters CYA,Dana Looney,female,56,318.0,891.6703459119497,1.2248427672955975,471.5495597484277,CloudFy,51.0,245.00156862745098,2.5294117647058822,31127.46,female
456,Monsters CYA,Gertrude Rice,female,36,246.0,860.869512195122,1.1586178861788616,446.06365853658536,CloudFy,34.0,230.52235294117648,2.3823529411764706,18284.53,female
457,Monsters CYA,Leonel Richardson,male,49,92.0,931.8586956521739,1.2565217391304346,483.7271739130435,Rainbow,15.0,258.23333333333335,3.1333333333333333,11965.0,male
458,Monsters CYA,Donald Jansen,male,22,182.0,903.6743406593407,1.228131868131868,472.8167032967033,Rainbow,31.0,235.12709677419355,2.5483870967741935,18323.329999999998,male
459,Monsters CYA,Joseph Silva,male,50,236.0,852.2969491525423,1.1758474576271187,452.58923728813556,Rainbow,34.0,235.2785294117647,2.176470588235294,17172.86,male
460,Monsters CYA,William Washington,male,63,226.0,881.8292920353983,1.2820353982300885,493.50876106194687,Rainbow,32.0,248.4096875,2.5,19391.55,male
461,Monsters CYA,Ma Hall,female,63,374.0,880.6986096256685,1.243101604278075,478.5713903743316,CloudFy,51.0,230.76254901960783,2.3137254901960786,27795.41,female
462,Monsters CYA,David Leone,male,43,342.0,911.3143859649124,1.2332163742690059,474.8098830409357,Rainbow,49.0,229.40326530612245,2.7142857142857144,31466.61,male
463,Monsters CYA,Robert White,none,22,2.0,911.995,1.39,535.4,Rainbow,0.0,0.0,0.0,0.0,none
464,Monsters CYA,Zachary Richardson,male,60,100.0,887.7991999999999,1.2298,473.55400000000003,CloudFy,16.0,250.005,2.375,9763.06,male
465,Monsters CYA,Judith Brown,none,34,158.0,853.9020253164556,1.1893670886075949,458.08506329113925,CloudFy,27.0,238.92777777777778,2.037037037037037,14012.99,none
466,Monsters CYA,Walter Ortiz,male,52,70.0,755.7578571428572,0.9771428571428572,375.90599999999995,Rainbow,13.0,237.7969230769231,2.5384615384615383,7744.36,male
467,Monsters CYA,Justin Emmons,male,31,66.0,870.2990909090909,1.232121212121212,474.42,CloudFy,3.0,240.5666666666667,1.3333333333333333,964.5799999999999,male
468,Monsters CYA,Robert Terrell,male,47,26.0,1011.2015384615386,1.3361538461538462,514.9499999999999,CloudFy,3.0,264.01,3.3333333333333335,2542.08,male
469,Monsters CYA,Dennis Phillips,none,41,236.0,884.8116525423728,1.225593220338983,471.73991525423725,Rainbow,27.0,233.0577777777778,2.6296296296296298,16757.55,none
470,Monsters CYA,Ima Borne,female,23,94.0,975.983085106383,1.323191489361702,509.58574468085106,CloudFy,17.0,228.44058823529414,2.5294117647058822,9879.57,female
471,Monsters CYA,Norma Brady,female,26,106.0,781.568679245283,0.9994339622641509,384.5869811320755,CloudFy,10.0,217.17199999999997,2.3,4794.84,female
472,Monsters CYA,Helen Heavilin,female,28,182.0,869.4498351648351,1.1431868131868133,440.18065934065936,Rainbow,25.0,211.6164,2.12,10969.89,female
473,Monsters CYA,Anita Smothers,female,48,4.0,736.8025,1.5899999999999999,611.9549999999999,CloudFy,1.0,208.04,1.0,208.04,female
474,Monsters CYA,Dorothy Sample,female,48,170.0,896.6001764705883,1.268470588235294,488.3383529411765,Rainbow,21.0,233.45761904761903,2.4285714285714284,12534.18,female
475,Monsters CYA,Cindy Sullivan,female,44,96.0,950.4985416666667,1.3325,513.00375,CloudFy,14.0,237.48357142857142,2.0714285714285716,7014.54,female
476,Monsters CYA,Major Girard,male,31,54.0,969.8562962962963,1.3040740740740742,502.1811111111111,Rainbow,5.0,198.428,1.8,1803.13,male
477,Monsters CYA,Kevin Boyd,none,46,230.0,926.6293913043479,1.3298260869565217,512.0549565217391,CloudFy,36.0,240.46583333333334,2.6944444444444446,23256.17,none
478,Monsters CYA,Jerry Pickle,none,62,370.0,900.3118378378379,1.1743243243243244,452.01832432432434,CloudFy,54.0,223.13462962962964,2.537037037037037,31813.11,none
479,Monsters CYA,Earl Traina,none,42,206.0,886.6316504854369,1.1945631067961164,459.9604854368932,Rainbow,37.0,239.22783783783785,2.3513513513513513,20471.86,none
480,Monsters CYA,Donna Koonce,female,32,148.0,844.3904729729729,1.1185135135135134,430.70202702702704,Rainbow,28.0,228.49821428571428,2.9285714285714284,18214.95,female
481,Monsters CYA,Lyman Huizar,none,62,110.0,886.9589090909091,1.2307272727272727,473.84054545454546,Rainbow,14.0,247.64142857142858,2.2857142857142856,7899.379999999999,none
482,Monsters CYA,William Northey,male,31,348.0,870.2858620689655,1.2367241379310345,476.1907471264368,Rainbow,49.0,240.53285714285715,2.489795918367347,28646.84,male
483,Monsters CYA,Henry Browne,none,58,392.0,887.0933418367348,1.213673469387755,467.2990306122449,Rainbow,60.0,238.96816666666666,2.25,32513.75,none
484,Monsters CYA,Julie Bourgeois,female,44,176.0,895.2266477272728,1.22625,472.0657954545455,CloudFy,26.0,231.96230769230772,2.423076923076923,14797.08,female
485,Monsters CYA,Angelina Lane,none,29,310.0,907.3643870967743,1.2874193548387096,495.8035483870968,Rainbow,53.0,239.74962264150943,2.7358490566037736,34368.32,none
486,Monsters CYA,Katelyn Ogorman,none,46,382.0,893.5493455497382,1.2115706806282722,466.38853403141366,Rainbow,50.0,231.62060000000002,2.22,26222.87,none
487,Monsters CYA,Nancy Doggett,none,40,302.0,893.2764569536423,1.2117218543046357,466.54741721854305,Rainbow,45.0,236.1568888888889,2.577777777777778,27404.01,none
488,Monsters CYA,Sonja Bell,female,56,200.0,863.49365,1.0974,422.3222,Rainbow,30.0,205.71466666666666,2.3333333333333335,14702.81,female
489,Monsters CYA,James Wareham,none,57,198.0,868.4828787878789,1.19010101010101,458.1348484848485,Rainbow,26.0,265.96653846153845,2.5,17285.36,none
490,Monsters CYA,Frank Lopez,none,39,314.0,897.2207006369426,1.2140127388535031,467.4457324840764,Rainbow,43.0,231.83651162790696,2.5348837209302326,25186.07,none
491,Monsters CYA,Lazaro Jordan,male,65,350.0,880.8630285714286,1.2178285714285715,468.81314285714285,Rainbow,50.0,242.0388,2.5,29887.41,male
492,Monsters CYA,Scott Chavez,male,36,304.0,885.577697368421,1.218092105263158,468.9121052631579,Rainbow,45.0,250.37133333333333,2.466666666666667,28159.96,male
493,Monsters CYA,Artie Ladner,female,48,308.0,919.7506168831169,1.2331818181818182,474.7568831168831,CloudFy,42.0,241.2047619047619,2.619047619047619,26661.72,female
494,Monsters CYA,Steven Colon,male,31,24.0,975.37875,1.235,475.58666666666664,CloudFy,3.0,234.42666666666665,2.3333333333333335,1575.02,male
495,Monsters CYA,Robert Carpenter,male,44,78.0,937.5608974358975,1.1774358974358974,453.2141025641025,CloudFy,13.0,214.17461538461538,2.6923076923076925,7206.94,male
496,Monsters CYA,Charlotte Johnson,none,51,112.0,965.0649999999999,1.311785714285714,505.21892857142853,CloudFy,13.0,257.2476923076923,2.3076923076923075,8082.05,none
497,Monsters CYA,Christopher Cooper,male,60,326.0,868.9640490797547,1.1916564417177915,458.8068098159509,Rainbow,50.0,245.2,2.14,25652.27,male
498,Monsters CYA,Melvin Wineland,male,64,192.0,951.1193750000001,1.266875,487.815625,Rainbow,30.0,227.60566666666668,2.566666666666667,17196.48,male
499,Monsters CYA,Andrew Sperdute,male,62,244.0,869.118975409836,1.1765573770491802,452.8083606557377,Rainbow,28.0,232.56571428571428,2.3214285714285716,15311.56,male
500,Monsters CYA,Edward Zahner,male,42,330.0,843.1468787878789,1.1315151515151514,435.51969696969695,Rainbow,55.0,239.59181818181816,2.5272727272727273,33008.9,male
501,Monsters CYA,Amy Ruff,female,21,222.0,870.9694144144144,1.1751351351351351,452.36135135135135,Rainbow,30.0,230.74766666666667,2.6,18518.78,female
502,Monsters CYA,Jason Bottone,none,55,338.0,848.3528402366865,1.2253846153846153,471.82349112426033,Rainbow,56.0,235.9155357142857,2.3035714285714284,29646.93,none
503,Monsters CYA,Mark Smith,male,30,168.0,893.8397619047619,1.2832142857142856,494.0290476190477,Rainbow,25.0,247.1784,2.8,17409.97,male
504,Monsters CYA,Rafael Wood,none,61,380.0,907.2666578947369,1.2334736842105263,474.8872105263158,CloudFy,55.0,238.36072727272727,2.418181818181818,31294.11,none
505,Monsters CYA,Arthur Acevedo,male,24,304.0,880.515822368421,1.2321052631578948,474.42335526315793,Rainbow,52.0,242.3221153846154,2.826923076923077,35508.47,male
506,Monsters CYA,David Grady,male,61,54.0,872.8914814814815,1.08,415.3703703703704,Rainbow,10.0,240.721,2.0,4526.22,male
507,Monsters CYA,Thomas Coleman,male,57,266.0,938.1383458646616,1.2577443609022556,484.2563909774436,CloudFy,40.0,229.89775,2.475,22896.93,male
508,Monsters CYA,Gwen Payne,female,64,56.0,1005.7510714285714,1.3974999999999997,538.1328571428571,CloudFy,9.0,235.12666666666667,3.0,6550.82,female
509,Monsters CYA,Brian Thompson,none,21,280.0,896.3086785714286,1.223,470.87149999999997,Rainbow,40.0,228.17024999999998,2.725,25684.0,none
510,Monsters CYA,Traci Shelton,none,41,272.0,890.3257720588235,1.211470588235294,466.46941176470585,CloudFy,25.0,249.8972,2.08,13966.619999999999,none
511,Monsters CYA,Wilma Prescott,female,32,274.0,906.2165328467153,1.2291240875912408,473.2748175182482,Rainbow,38.0,244.0515789473684,2.6578947368421053,24476.81,female
512,Monsters CYA,Juanita Baker,female,52,374.0,883.0269518716578,1.227807486631016,472.66786096256686,Rainbow,57.0,226.12877192982455,2.245614035087719,27857.81,female
513,Monsters CYA,Kia Rodriguez,female,64,134.0,925.4277611940299,1.2422388059701492,478.28402985074626,Rainbow,22.0,242.19863636363635,2.590909090909091,14088.3,female
514,Monsters CYA,Myesha Taranto,female,41,324.0,856.0048148148148,1.196111111111111,460.50925925925924,Rainbow,50.0,244.32299999999998,2.44,29886.6,female
515,Monsters CYA,Anna Edgar,none,24,160.0,905.3525,1.23325,474.88050000000004,Rainbow,32.0,234.7884375,2.53125,18908.46,none
516,Monsters CYA,Julie Hamson,female,47,344.0,861.4472965116279,1.155,444.54343023255814,CloudFy,56.0,226.8530357142857,2.5357142857142856,32542.7,female
517,Monsters CYA,Linda Gordan,none,30,320.0,925.7660625000001,1.2639375,486.6734375,Rainbow,46.0,235.9773913043478,2.4565217391304346,26725.18,none
518,Monsters CYA,James White,male,25,104.0,895.0776923076924,1.1909615384615384,458.6794230769231,Rainbow,21.0,221.6514285714286,2.5238095238095237,12215.03,male
519,Monsters CYA,Alan Ferebee,male,32,144.0,943.5417361111112,1.3841666666666665,532.8819444444445,CloudFy,24.0,255.89,1.9166666666666667,11140.48,male
520,Monsters CYA,Bobby Alex,male,30,16.0,940.754375,1.44,554.8625,Rainbow,2.0,225.96499999999997,1.5,591.03,male
521,Monsters CYA,Alicia Cedar,female,29,344.0,869.7893313953489,1.2119767441860465,466.4962209302326,CloudFy,49.0,234.89734693877548,2.4693877551020407,28575.760000000002,female
522,Monsters CYA,Wilfred Briggs,male,55,154.0,916.1255194805194,1.2377922077922079,476.42168831168834,CloudFy,27.0,252.2374074074074,2.814814814814815,19307.46,male
523,Monsters CYA,Timmy Lemons,none,34,164.0,935.3264634146342,1.2621951219512195,485.9626829268293,CloudFy,27.0,251.85148148148147,2.814814814814815,19563.64,none
524,Monsters CYA,Linda Parks,female,50,78.0,778.1253846153846,0.9758974358974359,375.71128205128207,CloudFy,11.0,231.06636363636363,3.3636363636363638,8786.99,female
525,Monsters CYA,Cynthia Luzar,none,32,266.0,890.4151879699248,1.229924812030075,473.6134586466165,Rainbow,41.0,242.22804878048782,2.4146341463414633,24410.46,none
526,Monsters CYA,Joy Sibley,none,62,82.0,861.1114634146342,1.1624390243902438,447.1434146341464,CloudFy,9.0,230.20555555555555,2.0,4152.12,none
527,Monsters CYA,Elma Gonzales,female,40,2.0,591.5799999999999,0.44,168.22,CloudFy,0.0,0.0,0.0,0.0,female
528,Monsters CYA,Frances Kendall,female,34,24.0,767.105,0.9933333333333333,382.2683333333334,CloudFy,7.0,224.29000000000002,2.2857142857142856,3682.7200000000003,female
529,Monsters CYA,Gary Pietrafesa,male,34,188.0,957.1662234042553,1.3345744680851064,513.9818085106383,CloudFy,27.0,199.52592592592592,2.4074074074074074,12871.52,male
530,Monsters CYA,Tanya Mcmillan,none,32,10.0,888.3189999999998,1.314,505.23199999999997,Rainbow,1.0,312.83,3.0,938.49,none
531,Monsters CYA,Tammy Lechuga,none,51,22.0,863.9150000000001,1.1072727272727272,426.1418181818182,Rainbow,3.0,256.16333333333336,3.3333333333333335,2553.09,none
532,Monsters CYA,Florence Wilson,female,42,256.0,912.3495703125,1.2625781249999999,485.9459375,Rainbow,34.0,235.74588235294118,2.6470588235294117,21240.72,female
